"year","news","pages","sort","RandID"
"1973","Daily News Record - 1973 November 24","18","14219","100458215822"
"1973","Daily News Record - 1973 November 26","37","14220","17600494546"
"1973","Daily News Record - 1973 November 27","14","14221","461378268357"
"1973","Daily News Record - 1973 November 28","36","14222","257655399889"
"1973","Daily News Record - 1973 November 29","27","14223","346407901775"
"1973","Daily News Record - 1973 November 30","24","14224","827997580293"
"1973","Daily News Record - 1973 December 01","18","14225","494529519104"
"1973","Daily News Record - 1973 December 03","20","14226","136498868701"
"1973","Daily News Record - 1973 December 04","16","14227","565261594727"
"1973","Daily News Record - 1973 December 05","32","14228","887898558826"
"1973","Daily News Record - 1973 December 06","31","14229","222322544958"
"1973","Daily News Record - 1973 December 07","20","14230","671065377168"
"1973","Daily News Record - 1973 December 08","18","14231","606708029914"
"1973","Daily News Record - 1973 December 10","20","14232","801803834384"
"1973","Daily News Record - 1973 December 11","16","14233","54289232520"
"1973","Daily News Record - 1973 December 12","28","14234","782814653355"
"1973","Daily News Record - 1973 December 13","31","14235","247775530868"
"1973","Daily News Record - 1973 December 14","28","14236","813513484233"
"1973","Daily News Record - 1973 December 15","16","14237","459761963788"
"1973","Daily News Record - 1973 December 17","23","14238","9573524205"
"1973","Daily News Record - 1973 December 18","16","14239","928732798908"
"1973","Daily News Record - 1973 December 19","28","14240","419231274258"
"1973","Daily News Record - 1973 December 20","24","14241","827575160195"
"1973","Daily News Record - 1973 December 21","20","14242","47650799195"
"1973","Daily News Record - 1973 December 22","32","14243","426753870432"
"1973","Daily News Record - 1973 December 24","16","14244","122175823291"
"1973","Daily News Record - 1973 December 26","28","14245","442318225896"
"1973","Daily News Record - 1973 December 27","20","14246","903431104502"
"1973","Daily News Record - 1973 December 28","16","14247","790986157999"
"1973","Daily News Record - 1973 December 29","14","14248","826410097829"
"1973","Daily News Record - 1973 December 31","16","14249","977438962533"
"1974","Daily News Record - 1974 January 02","28","14250","451475255554"
"1974","Daily News Record - 1974 January 03","23","14251","617543303733"
"1974","Daily News Record - 1974 January 04","16","14252","130295731270"
"1974","Daily News Record - 1974 January 05","14","14253","488504340280"
"1974","Daily News Record - 1974 January 07","16","14254","911975068363"
"1974","Daily News Record - 1974 January 08","14","14255","404077386060"
"1974","Daily News Record - 1974 January 09","24","14256","698923974316"
"1974","Daily News Record - 1974 January 10","23","14257","879183322399"
"1974","Daily News Record - 1974 January 11","20","14258","132480822537"
"1974","Daily News Record - 1974 January 12","14","14259","290967833291"
"1974","Daily News Record - 1974 January 14","18","14260","970070395684"
"1974","Daily News Record - 1974 January 15","14","14261","208024253102"
"1974","Daily News Record - 1974 January 16","24","14262","587139901344"
"1974","Daily News Record - 1974 January 17","23","14263","969797210069"
"1974","Daily News Record - 1974 January 18","20","14264","679665764759"
"1974","Daily News Record - 1974 January 19","16","14265","5857130966"
"1974","Daily News Record - 1974 January 21","18","14266","691255446741"
"1974","Daily News Record - 1974 January 22","18","14267","919666855195"
"1974","Daily News Record - 1974 January 23","28","14268","80470860331"
"1974","Daily News Record - 1974 January 24","23","14269","981658902675"
"1974","Daily News Record - 1974 January 25","18","14270","369794179736"
"1974","Daily News Record - 1974 January 26","16","14271","418038161853"
"1974","Daily News Record - 1974 January 28","18","14272","271588262071"
"1974","Daily News Record - 1974 January 29","14","14273","108977724351"
"1974","Daily News Record - 1974 January 30","31","14274","815542848996"
"1974","Daily News Record - 1974 January 31","27","14275","965168103741"
"1974","Daily News Record - 1974 February 01","20","14276","756639493858"
"1974","Daily News Record - 1974 February 02","16","14277","105519950241"
"1974","Daily News Record - 1974 February 04","18","14278","25933083074"
"1974","Daily News Record - 1974 February 05","16","14279","859840423128"
"1974","Daily News Record - 1974 February 06","28","14280","204881200625"
"1974","Daily News Record - 1974 February 07","23","14281","745261421029"
"1974","Daily News Record - 1974 February 08","20","14282","17124734149"
"1974","Daily News Record - 1974 February 09","16","14283","668976709356"
"1974","Daily News Record - 1974 February 11","18","14284","402229352856"
"1974","Daily News Record - 1974 February 12","16","14285","275452436527"
"1974","Daily News Record - 1974 February 13","28","14286","579758113683"
"1974","Daily News Record - 1974 February 14","34","14287","244844408802"
"1974","Daily News Record - 1974 February 15","20","14288","548105785362"
"1974","Daily News Record - 1974 February 16","20","14289","450143610029"
"1974","Daily News Record - 1974 February 18","59","14290","62855832866"
"1974","Daily News Record - 1974 February 19","16","14291","760961619802"
"1974","Daily News Record - 1974 February 20","24","14292","379216689498"
"1974","Daily News Record - 1974 February 21","27","14293","337367614077"
"1974","Daily News Record - 1974 February 22","18","14294","950675273253"
"1974","Daily News Record - 1974 February 23","18","14295","961431338578"
"1974","Daily News Record - 1974 February 25","18","14296","82817990441"
"1974","Daily News Record - 1974 February 26","16","14297","108869639911"
"1974","Daily News Record - 1974 February 27","27","14298","931883025478"
"1974","Daily News Record - 1974 February 28","23","14299","448320634658"
"1974","Daily News Record - 1974 March 01","18","14300","599717853690"
"1974","Daily News Record - 1974 March 02","18","14301","479287205373"
"1974","Daily News Record - 1974 March 04","18","14302","751242946441"
"1974","Daily News Record - 1974 March 05","14","14303","367833046824"
"1974","Daily News Record - 1974 March 06","27","14304","711211877409"
"1974","Daily News Record - 1974 March 07","27","14305","325937758523"
"1974","Daily News Record - 1974 March 08","20","14306","381079797850"
"1974","Daily News Record - 1974 March 09","16","14307","298405303090"
"1974","Daily News Record - 1974 March 11","16","14308","254341839769"
"1974","Daily News Record - 1974 March 12","16","14309","290880336735"
"1974","Daily News Record - 1974 March 13","28","14310","953100741514"
"1974","Daily News Record - 1974 March 14","27","14311","492492280733"
"1974","Daily News Record - 1974 March 15","20","14312","916314182917"
"1974","Daily News Record - 1974 March 16","20","14313","843675353544"
"1974","Daily News Record - 1974 March 18","18","14314","450727279284"
"1974","Daily News Record - 1974 March 19","16","14315","878686934895"
"1974","Daily News Record - 1974 March 20","28","14316","321609727725"
"1974","Daily News Record - 1974 March 21","27","14317","366274397998"
"1974","Daily News Record - 1974 March 22","20","14318","377910538014"
"1974","Daily News Record - 1974 March 23","20","14319","391954736759"
"1974","Daily News Record - 1974 March 25","20","14320","544261425951"
"1974","Daily News Record - 1974 March 26","16","14321","310729743799"
"1974","Daily News Record - 1974 March 27","55","14322","492473112455"
"1974","Daily News Record - 1974 March 28","27","14323","267144974833"
"1974","Daily News Record - 1974 March 29","24","14324","752972268953"
"1974","Daily News Record - 1974 March 30","18","14325","375921077975"
"1974","Daily News Record - 1974 April 01","20","14326","220340991456"
"1974","Daily News Record - 1974 April 02","16","14327","904574085338"
"1974","Daily News Record - 1974 April 03","31","14328","428190784605"
"1974","Daily News Record - 1974 April 04","23","14329","951254771368"
"1974","Daily News Record - 1974 April 05","24","14330","551599405372"
"1974","Daily News Record - 1974 April 06","18","14331","796358990233"
"1974","Daily News Record - 1974 April 08","18","14332","477956866542"
"1974","Daily News Record - 1974 April 09","18","14333","783298825699"
"1974","Daily News Record - 1974 April 10","31","14334","60126745064"
"1974","Daily News Record - 1974 April 11","23","14335","788311233885"
"1974","Daily News Record - 1974 April 12","20","14336","623275992385"
"1974","Daily News Record - 1974 April 13","20","14337","935574444465"
"1974","Daily News Record - 1974 April 15","20","14338","185631015381"
"1974","Daily News Record - 1974 April 16","16","14339","644585521888"
"1974","Daily News Record - 1974 April 17","51","14340","623975200089"
"1974","Daily News Record - 1974 April 18","28","14341","632232987449"
"1974","Daily News Record - 1974 April 19","24","14342","70233598528"
"1974","Daily News Record - 1974 April 20","18","14343","480909078079"
"1974","Daily News Record - 1974 April 22","18","14344","272439504037"
"1974","Daily News Record - 1974 April 23","16","14345","503104881100"
"1974","Daily News Record - 1974 April 24","28","14346","51315415187"
"1974","Daily News Record - 1974 April 25","27","14347","137101048225"
"1974","Daily News Record - 1974 April 26","24","14348","595322745049"
"1974","Daily News Record - 1974 April 27","18","14349","80614869551"
"1974","Daily News Record - 1974 April 29","18","14350","378160883802"
"1974","Daily News Record - 1974 April 30","28","14351","970723991428"
"1974","Daily News Record - 1974 May 01","35","14352","372272180913"
"1974","Daily News Record - 1974 May 02","30","14353","138315803534"
"1974","Daily News Record - 1974 May 03","20","14354","842005390914"
"1974","Daily News Record - 1974 May 04","18","14355","871092312756"
"1974","Daily News Record - 1974 May 06","20","14356","905901436614"
"1974","Daily News Record - 1974 May 07","16","14357","606300976970"
"1974","Daily News Record - 1974 May 08","30","14358","787412297926"
"1974","Daily News Record - 1974 May 09","28","14359","516495303106"
"1974","Daily News Record - 1974 May 10","20","14360","958691745867"
"1974","Daily News Record - 1974 May 11","18","14361","350512833495"
"1974","Daily News Record - 1974 May 13","20","14362","407475822200"
"1974","Daily News Record - 1974 May 14","16","14363","27375264822"
"1974","Daily News Record - 1974 May 15","32","14364","910196728123"
"1974","Daily News Record - 1974 May 16","29","14365","60973677674"
"1974","Daily News Record - 1974 May 17","24","14366","316166442880"
"1974","Daily News Record - 1974 May 18","18","14367","204334014086"
"1974","Daily News Record - 1974 May 20","18","14368","481871257677"
"1974","Daily News Record - 1974 May 21","18","14369","858221838194"
"1974","Daily News Record - 1974 May 22","35","14370","138205794313"
"1974","Daily News Record - 1974 May 23","33","14371","482223863597"
"1974","Daily News Record - 1974 May 24","54","14372","827040294006"
"1974","Daily News Record - 1974 May 25","20","14373","997744542782"
"1974","Daily News Record - 1974 May 28","20","14374","260178322478"
"1974","Daily News Record - 1974 May 29","30","14375","580212001542"
"1974","Daily News Record - 1974 May 30","24","14376","389968855008"
"1974","Daily News Record - 1974 May 31","24","14377","228956577113"
"1974","Daily News Record - 1974 June 01","16","14378","946157292306"
"1974","Daily News Record - 1974 June 03","16","14379","582589995395"
"1974","Daily News Record - 1974 June 04","16","14380","700689627252"
"1974","Daily News Record - 1974 June 05","28","14381","948281612497"
"1974","Daily News Record - 1974 June 06","27","14382","736943046279"
"1974","Daily News Record - 1974 June 07","20","14383","846232961539"
"1974","Daily News Record - 1974 June 08","18","14384","191190019898"
"1974","Daily News Record - 1974 June 10","18","14385","275150899573"
"1974","Daily News Record - 1974 June 11","16","14386","424081727202"
"1974","Daily News Record - 1974 June 12","28","14387","697995754244"
"1974","Daily News Record - 1974 June 13","27","14388","193755781421"
"1974","Daily News Record - 1974 June 14","20","14389","575241837816"
"1974","Daily News Record - 1974 June 15","18","14390","918152990540"
"1974","Daily News Record - 1974 June 17","18","14391","358966340002"
"1974","Daily News Record - 1974 June 18","16","14392","513713610779"
"1974","Daily News Record - 1974 June 19","28","14393","757036743089"
"1974","Daily News Record - 1974 June 20","27","14394","15385544208"
"1974","Daily News Record - 1974 June 21","24","14395","912379335747"
"1974","Daily News Record - 1974 June 22","18","14396","356510507173"
"1974","Daily News Record - 1974 June 24","20","14397","875789948024"
"1974","Daily News Record - 1974 June 25","16","14398","407479666199"
"1974","Daily News Record - 1974 June 26","32","14399","418125501966"
"1974","Daily News Record - 1974 June 27","27","14400","933012915026"
"1974","Daily News Record - 1974 June 28","24","14401","193249182500"
"1974","Daily News Record - 1974 June 29","18","14402","276586162962"
"1974","Daily News Record - 1974 July 01","20","14403","469175794223"
"1974","Daily News Record - 1974 July 02","17","14404","767104033337"
"1974","Daily News Record - 1974 July 03","32","14405","861984993966"
"1974","Daily News Record - 1974 July 05","28","14406","470711543884"
"1974","Daily News Record - 1974 July 06","16","14407","583871389108"
"1974","Daily News Record - 1974 July 08","18","14408","586102971040"
"1974","Daily News Record - 1974 July 09","16","14409","829939779890"
"1974","Daily News Record - 1974 July 10","30","14410","564389499811"
"1974","Daily News Record - 1974 July 11","27","14411","832913913129"
"1974","Daily News Record - 1974 July 12","20","14412","687224742512"
"1974","Daily News Record - 1974 July 13","18","14413","393815817102"
"1974","Daily News Record - 1974 July 15","16","14414","75279085956"
"1974","Daily News Record - 1974 July 16","16","14415","11022915560"
"1974","Daily News Record - 1974 July 17","31","14416","842245409868"
"1974","Daily News Record - 1974 July 18","27","14417","69179485276"
"1974","Daily News Record - 1974 July 19","24","14418","729420322120"
"1974","Daily News Record - 1974 July 20","16","14419","480610438765"
"1974","Daily News Record - 1974 July 22","16","14420","127731991192"
"1974","Daily News Record - 1974 July 23","16","14421","90666694346"
"1974","Daily News Record - 1974 July 24","32","14422","946198235587"
"1974","Daily News Record - 1974 July 25","23","14423","538455352005"
"1974","Daily News Record - 1974 July 26","20","14424","549642066336"
"1974","Daily News Record - 1974 July 27","16","14425","907432338091"
"1974","Daily News Record - 1974 July 29","18","14426","648636684612"
"1974","Daily News Record - 1974 July 30","16","14427","786242927257"
"1974","Daily News Record - 1974 July 31","31","14428","968793324429"
"1974","Daily News Record - 1974 August 01","23","14429","496994408682"
"1974","Daily News Record - 1974 August 02","24","14430","95463612864"
"1974","Daily News Record - 1974 August 03","18","14431","521967948047"
"1974","Daily News Record - 1974 August 05","18","14432","627648609739"
"1974","Daily News Record - 1974 August 06","14","14433","184881219437"
"1974","Daily News Record - 1974 August 07","28","14434","678459697741"
"1974","Daily News Record - 1974 August 08","24","14435","611582454823"
"1974","Daily News Record - 1974 August 09","24","14436","529057335026"
"1974","Daily News Record - 1974 August 10","18","14437","927997995562"
"1974","Daily News Record - 1974 August 12","18","14438","531922667926"
"1974","Daily News Record - 1974 August 13","14","14439","648902042875"
"1974","Daily News Record - 1974 August 14","28","14440","24039444035"
"1974","Daily News Record - 1974 August 15","24","14441","696386905131"
"1974","Daily News Record - 1974 August 16","24","14442","360649878092"
"1974","Daily News Record - 1974 August 17","18","14443","466667441325"
"1974","Daily News Record - 1974 August 19","18","14444","228393417256"
"1974","Daily News Record - 1974 August 20","16","14445","671062415088"
"1974","Daily News Record - 1974 August 21","27","14446","108662041132"
"1974","Daily News Record - 1974 August 22","24","14447","222790914196"
"1974","Daily News Record - 1974 August 23","24","14448","306855127597"
"1974","Daily News Record - 1974 August 24","16","14449","464861669520"
"1974","Daily News Record - 1974 August 26","16","14450","962961330817"
"1974","Daily News Record - 1974 August 27","16","14451","353199837089"
"1974","Daily News Record - 1974 August 28","32","14452","238729665121"
"1974","Daily News Record - 1974 August 29","27","14453","468757399973"
"1974","Daily News Record - 1974 August 30","24","14454","714937380263"
"1974","Daily News Record - 1974 August 31","24","14455","656322615456"
"1974","Daily News Record - 1974 September 03","18","14456","410363562471"
"1974","Daily News Record - 1974 September 04","52","14457","727838690085"
"1974","Daily News Record - 1974 September 05","28","14458","686605014102"
"1974","Daily News Record - 1974 September 06","20","14459","654144923023"
"1974","Daily News Record - 1974 September 07","20","14460","267520165136"
"1974","Daily News Record - 1974 September 09","18","14461","459172729283"
"1974","Daily News Record - 1974 September 10","16","14462","269677864751"
"1974","Daily News Record - 1974 September 11","27","14463","160897051340"
"1974","Daily News Record - 1974 September 12","27","14464","304666203187"
"1974","Daily News Record - 1974 September 13","24","14465","438018502827"
"1974","Daily News Record - 1974 September 14","18","14466","622552335659"
"1974","Daily News Record - 1974 September 16","16","14467","682815974005"
"1974","Daily News Record - 1974 September 17","16","14468","868372933643"
"1974","Daily News Record - 1974 September 18","32","14469","999371177961"
"1974","Daily News Record - 1974 September 19","29","14470","223596686941"
"1974","Daily News Record - 1974 September 20","20","14471","871058541554"
"1974","Daily News Record - 1974 September 21","18","14472","608480535083"
"1974","Daily News Record - 1974 September 23","16","14473","328573758428"
"1974","Daily News Record - 1974 September 24","16","14474","788710331260"
"1974","Daily News Record - 1974 September 25","28","14475","754725035553"
"1974","Daily News Record - 1974 September 26","24","14476","923369748665"
"1974","Daily News Record - 1974 September 27","24","14477","47740392132"
"1974","Daily News Record - 1974 September 28","20","14478","526938740386"
"1974","Daily News Record - 1974 September 30","18","14479","892085122888"
"1974","Daily News Record - 1974 October 01","16","14480","414630072178"
"1974","Daily News Record - 1974 October 02","31","14481","843993529197"
"1974","Daily News Record - 1974 October 03","24","14482","829999675288"
"1974","Daily News Record - 1974 October 04","20","14483","895481063783"
"1974","Daily News Record - 1974 October 05","18","14484","191609126280"
"1974","Daily News Record - 1974 October 07","18","14485","31024940192"
"1974","Daily News Record - 1974 October 08","15","14486","269896765170"
"1974","Daily News Record - 1974 October 09","28","14487","9015839560"
"1974","Daily News Record - 1974 October 10","27","14488","847773124557"
"1974","Daily News Record - 1974 October 11","20","14489","487248416798"
"1974","Daily News Record - 1974 October 12","20","14490","213366773336"
"1974","Daily News Record - 1974 October 14","20","14491","548016678642"
"1974","Daily News Record - 1974 October 15","28","14492","68503691535"
"1974","Daily News Record - 1974 October 16","28","14493","371819789670"
"1974","Daily News Record - 1974 October 17","23","14494","452727200267"
"1974","Daily News Record - 1974 October 18","20","14495","45397271841"
"1974","Daily News Record - 1974 October 19","18","14496","123901585306"
"1974","Daily News Record - 1974 October 21","20","14497","384057710761"
"1974","Daily News Record - 1974 October 22","16","14498","999761186822"
"1974","Daily News Record - 1974 October 23","28","14499","892424780421"
"1974","Daily News Record - 1974 October 24","31","14500","950363193886"
"1974","Daily News Record - 1974 October 25","24","14501","102306459884"
"1974","Daily News Record - 1974 October 26","18","14502","592596992924"
"1974","Daily News Record - 1974 October 28","20","14503","110030552965"
"1974","Daily News Record - 1974 October 29","16","14504","131140986964"
"1974","Daily News Record - 1974 October 30","28","14505","115039847767"
"1974","Daily News Record - 1974 October 31","27","14506","525109639646"
"1976","Daily News Record - 1976 September 01","82","14507","641686279559"
"1976","Daily News Record - 1976 September 02","46","14508","848794417171"
"1976","Daily News Record - 1976 September 03","114","14509","240013100366"
"1976","Daily News Record - 1976 September 04","66","14510","124192615080"
"1976","Daily News Record - 1976 September 07","36","14511","220000124311"
"1976","Daily News Record - 1976 September 08","66","14512","801383077514"
"1976","Daily News Record - 1976 September 09","62","14513","116527421719"
"1976","Daily News Record - 1976 September 10","48","14514","572317856872"
"1976","Daily News Record - 1976 September 11","40","14515","426570189715"
"1976","Daily News Record - 1976 September 13","56","14516","149449234117"
"1976","Daily News Record - 1976 September 14","32","14517","851379745075"
"1976","Daily News Record - 1976 September 15","68","14518","801122536822"
"1976","Daily News Record - 1976 September 16","62","14519","38265478878"
"1976","Daily News Record - 1976 September 17","48","14520","792282165904"
"1976","Daily News Record - 1976 September 18","40","14521","200827994599"
"1976","Daily News Record - 1976 September 20","48","14522","866331485443"
"1976","Daily News Record - 1976 September 21","40","14523","132987334132"
"1976","Daily News Record - 1976 September 22","60","14524","659652055374"
"1976","Daily News Record - 1976 September 23","54","14525","978909992390"
"1976","Daily News Record - 1976 September 24","48","14526","555144406856"
"1976","Daily News Record - 1976 September 25","48","14527","714097143033"
"1976","Daily News Record - 1976 September 27","40","14528","249146487095"
"1976","Daily News Record - 1976 September 28","32","14529","996711958096"
"1976","Daily News Record - 1976 September 29","68","14530","974287346929"
"1976","Daily News Record - 1976 September 30","54","14531","805078915277"
"1976","Daily News Record - 1976 October 01","48","14532","339437923078"
"1976","Daily News Record - 1976 October 02","40","14533","857690360883"
"1976","Daily News Record - 1976 October 04","48","14534","520248190029"
"1976","Daily News Record - 1976 October 05","32","14535","64638146540"
"1976","Daily News Record - 1976 October 06","59","14536","666255836646"
"1976","Daily News Record - 1976 October 07","60","14537","360908696024"
"1976","Daily News Record - 1976 October 08","56","14538","942786272304"
"1976","Daily News Record - 1976 October 09","40","14539","977321197761"
"1976","Daily News Record - 1976 October 11","48","14540","360532498959"
"1976","Daily News Record - 1976 October 12","40","14541","97058570877"
"1976","Daily News Record - 1976 October 13","60","14542","178626511863"
"1976","Daily News Record - 1976 October 14","62","14543","585872230880"
"1976","Daily News Record - 1976 October 15","56","14544","117136724827"
"1976","Daily News Record - 1976 October 16","56","14545","61392297515"
"1976","Daily News Record - 1976 October 18","56","14546","254318768755"
"1976","Daily News Record - 1976 October 19","32","14547","548927554549"
"1976","Daily News Record - 1976 October 20","68","14548","387805196958"
"1976","Daily News Record - 1976 October 21","54","14549","753202001777"
"1976","Daily News Record - 1976 October 22","48","14550","835563460138"
"1976","Daily News Record - 1976 October 23","48","14551","31280045838"
"1976","Daily News Record - 1976 October 25","48","14552","373326300266"
"1976","Daily News Record - 1976 October 26","40","14553","283238070999"
"1976","Daily News Record - 1976 October 27","68","14554","934874768524"
"1976","Daily News Record - 1976 October 28","54","14555","563829126437"
"1976","Daily News Record - 1976 October 29","56","14556","227726710399"
"1976","Daily News Record - 1976 October 30","48","14557","468467575194"
"1976","Daily News Record - 1976 November 01","48","14558","880273093494"
"1976","Daily News Record - 1976 November 02","32","14559","546464584383"
"1976","Daily News Record - 1976 November 03","82","14560","681156293120"
"1976","Daily News Record - 1976 November 04","62","14561","757831108958"
"1976","Daily News Record - 1976 November 05","48","14562","894768709776"
"1976","Daily News Record - 1976 November 06","40","14563","509515344823"
"1976","Daily News Record - 1976 November 08","54","14564","238362183673"
"1976","Daily News Record - 1976 November 09","36","14565","103164313839"
"1976","Daily News Record - 1976 November 10","90","14566","539718907067"
"1976","Daily News Record - 1976 November 11","54","14567","598027105823"
"1976","Daily News Record - 1976 November 12","48","14568","216088227789"
"1976","Daily News Record - 1976 November 13","40","14569","566208153471"
"1976","Daily News Record - 1976 November 15","56","14570","834711199505"
"1976","Daily News Record - 1976 November 16","32","14571","998015567753"
"1976","Daily News Record - 1976 November 17","60","14572","145431278464"
"1976","Daily News Record - 1976 November 18","54","14573","535639826206"
"1976","Daily News Record - 1976 November 19","48","14574","82445505162"
"1976","Daily News Record - 1976 November 20","40","14575","184974797244"
"1976","Daily News Record - 1976 November 22","60","14576","484131155151"
"1976","Daily News Record - 1976 November 23","40","14577","917314012532"
"1976","Daily News Record - 1976 November 24","64","14578","299158508468"
"1976","Daily News Record - 1976 November 26","64","14579","942303079250"
"1976","Daily News Record - 1976 November 27","40","14580","158966384505"
"1976","Daily News Record - 1976 November 29","56","14581","556411967032"
"1976","Daily News Record - 1976 November 30","36","14582","679453730947"
"1976","Daily News Record - 1976 December 01","68","14583","70941423226"
"1976","Daily News Record - 1976 December 02","60","14584","189873154331"
"1976","Daily News Record - 1976 December 03","104","14585","451953777151"
"1976","Daily News Record - 1976 December 04","40","14586","708971148149"
"1976","Daily News Record - 1976 December 06","48","14587","591402701924"
"1976","Daily News Record - 1976 December 07","40","14588","535100224861"
"1976","Daily News Record - 1976 December 08","90","14589","32136923540"
"1976","Daily News Record - 1976 December 09","62","14590","379150503188"
"1976","Daily News Record - 1976 December 10","48","14591","25502213849"
"1976","Daily News Record - 1976 December 11","40","14592","340657854008"
"1976","Daily News Record - 1976 December 13","48","14593","873222089239"
"1976","Daily News Record - 1976 December 14","40","14594","455412779754"
"1976","Daily News Record - 1976 December 15","90","14595","37483272862"
"1976","Daily News Record - 1976 December 16","54","14596","977514105747"
"1976","Daily News Record - 1976 December 17","48","14597","765194977464"
"1976","Daily News Record - 1976 December 18","40","14598","903404610010"
"1976","Daily News Record - 1976 December 20","84","14599","312864240970"
"1976","Daily News Record - 1976 December 21","52","14600","606437223240"
"1976","Daily News Record - 1976 December 22","56","14601","954190710271"
"1976","Daily News Record - 1976 December 23","64","14602","387520705244"
"1976","Daily News Record - 1976 December 24","40","14603","58216232800"
"1976","Daily News Record - 1976 December 27","70","14604","523078060875"
"1976","Daily News Record - 1976 December 28","40","14605","724675192851"
"1976","Daily News Record - 1976 December 29","64","14606","221739709691"
"1976","Daily News Record - 1976 December 30","40","14607","916213532788"
"1976","Daily News Record - 1976 December 31","36","14608","204831881832"
"1977","Daily News Record - 1977 January 03","48","14609","223635640734"
"1977","Daily News Record - 1977 January 04","32","14610","274879190389"
"1977","Daily News Record - 1977 January 05","62","14611","407681578581"
"1977","Daily News Record - 1977 January 06","46","14612","806214140337"
"1977","Daily News Record - 1977 January 07","36","14613","574540279654"
"1977","Daily News Record - 1977 January 08","36","14614","110695788485"
"1977","Daily News Record - 1977 January 10","56","14615","236000176689"
"1977","Daily News Record - 1977 January 11","32","14616","830930180232"
"1977","Daily News Record - 1977 January 12","70","14617","880585040353"
"1977","Daily News Record - 1977 January 13","46","14618","77826869860"
"1977","Daily News Record - 1977 January 14","36","14619","919102428884"
"1977","Daily News Record - 1977 January 15","36","14620","846514094011"
"1977","Daily News Record - 1977 January 17","40","14621","674752883090"
"1977","Daily News Record - 1977 January 18","32","14622","155390325480"
"1977","Daily News Record - 1977 January 19","66","14623","250442660370"
"1977","Daily News Record - 1977 January 20","46","14624","401357298954"
"1977","Daily News Record - 1977 January 21","40","14625","738469199099"
"1977","Daily News Record - 1977 January 22","36","14626","107129484352"
"1977","Daily News Record - 1977 January 24","40","14627","32689453242"
"1977","Daily News Record - 1977 January 25","36","14628","754142699505"
"1977","Daily News Record - 1977 January 26","62","14629","981144548798"
"1977","Daily News Record - 1977 January 27","46","14630","900310414485"
"1977","Daily News Record - 1977 January 28","48","14631","376532701245"
"1977","Daily News Record - 1977 January 29","32","14632","632145617537"
"1977","Daily News Record - 1977 January 31","40","14633","249653808978"
"1977","Daily News Record - 1977 February 01","32","14634","405149199735"
"1977","Daily News Record - 1977 February 02","62","14635","611876414343"
"1977","Daily News Record - 1977 February 03","46","14636","997557984632"
"1977","Daily News Record - 1977 February 04","40","14637","519808613765"
"1977","Daily News Record - 1977 February 05","32","14638","106367092945"
"1977","Daily News Record - 1977 February 07","48","14639","519821814135"
"1977","Daily News Record - 1977 February 08","32","14640","719937603036"
"1977","Daily News Record - 1977 February 09","68","14641","911137786603"
"1977","Daily News Record - 1977 February 10","46","14642","930541758240"
"1977","Daily News Record - 1977 February 11","40","14643","161228073604"
"1977","Daily News Record - 1977 February 12","40","14644","128079594411"
"1977","Daily News Record - 1977 February 14","48","14645","361798273036"
"1977","Daily News Record - 1977 February 15","32","14646","321243127897"
"1977","Daily News Record - 1977 February 16","92","14647","51270867238"
"1977","Daily News Record - 1977 February 17","46","14648","646052468037"
"1977","Daily News Record - 1977 February 18","40","14649","602196896545"
"1977","Daily News Record - 1977 February 19","48","14650","378512711670"
"1977","Daily News Record - 1977 February 21","112","14651","809301710031"
"1977","Daily News Record - 1977 February 22","32","14652","105836552603"
"1977","Daily News Record - 1977 February 23","70","14653","273911072210"
"1977","Daily News Record - 1977 February 24","46","14654","220065508946"
"1977","Daily News Record - 1977 February 25","40","14655","699443876375"
"1977","Daily News Record - 1977 February 26","39","14656","872947848214"
"1977","Daily News Record - 1977 February 28","40","14657","654754425467"
"1977","Daily News Record - 1977 March 01","31","14658","718663986652"
"1977","Daily News Record - 1977 March 02","80","14659","669743502364"
"1977","Daily News Record - 1977 March 03","46","14660","621625667782"
"1977","Daily News Record - 1977 March 04","48","14661","471341075714"
"1977","Daily News Record - 1977 March 05","40","14662","423433898278"
"1977","Daily News Record - 1977 March 07","48","14663","596327287527"
"1977","Daily News Record - 1977 March 08","32","14664","452607749407"
"1977","Daily News Record - 1977 March 09","82","14665","707260157041"
"1977","Daily News Record - 1977 March 10","54","14666","782462031914"
"1977","Daily News Record - 1977 March 11","48","14667","443901024497"
"1977","Daily News Record - 1977 March 12","40","14668","59211833927"
"1977","Daily News Record - 1977 March 14","56","14669","147979960853"
"1977","Daily News Record - 1977 March 15","32","14670","749836287704"
"1977","Daily News Record - 1977 March 16","96","14671","965055997644"
"1977","Daily News Record - 1977 March 17","54","14672","816388014239"
"1977","Daily News Record - 1977 March 18","56","14673","642858897637"
"1977","Daily News Record - 1977 March 19","48","14674","482358797589"
"1977","Daily News Record - 1977 March 21","48","14675","378233104179"
"1977","Daily News Record - 1977 March 22","40","14676","992601475559"
"1977","Daily News Record - 1977 March 23","80","14677","710148287653"
"1977","Daily News Record - 1977 March 24","100","14678","109483112737"
"1977","Daily News Record - 1977 March 25","48","14679","187827363743"
"1977","Daily News Record - 1977 March 26","48","14680","765850558256"
"1977","Daily News Record - 1977 March 28","56","14681","162629802807"
"1977","Daily News Record - 1977 March 29","36","14682","494596796561"
"1977","Daily News Record - 1977 March 30","76","14683","939798295004"
"1977","Daily News Record - 1977 March 31","62","14684","362820387392"
